Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0042177~negative regulation of protein catabolic process	3	2.0	0.028314841794654537	EGFR, FYN, PIN1	139	32	16792	11.325539568345325	0.9999999999999988	0.29844301595330924	37.13735204175441
GOTERM_BP_DIRECT	GO:0032212~positive regulation of telomere maintenance via telomerase	3	2.0	0.028314841794654537	MAPK1, ACD, POT1	139	32	16792	11.325539568345325	0.9999999999999988	0.29844301595330924	37.13735204175441
GOTERM_BP_DIRECT	GO:0007165~signal transduction	17	11.333333333333332	0.028887088388190305	EGFR, TRAF2, YWHAZ, ERBB2, PRKAB2, SMAD1, OPTN, ESR2, APPL1, MAPK1, ZDHHC17, TRIM54, PLCG1, MAPK14, CEACAM6, PRKAA1, PIK3R1	139	1161	16792	1.7689042564398092	0.9999999999999994	0.3009490576445135	37.733011506907296
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	8	5.333333333333334	0.03163345506754936	EGFR, KDM1A, BYSL, ERBB2, TP53, TRIM27, VTI1B, APPL1	139	366	16792	2.640562959468491	1.0	0.32203353342524244	40.51878598382499
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	6	4.0	0.031886196223595634	RPSA, BYSL, SUV39H1, RPS13, RPL10A, RPS6	139	214	16792	3.3870772540845833	1.0	0.32151670723591297	40.76919070827484
GOTERM_BP_DIRECT	GO:0006990~positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	2	1.3333333333333335	0.0324726444765358	EP300, CREB3	139	4	16792	60.40287769784173	1.0	0.323779620246211	41.34641326387117
GOTERM_BP_DIRECT	GO:0008544~epidermis development	4	2.666666666666667	0.03291462574309477	KRTAP5-9, CASP14, KRT15, KRT31	139	85	16792	5.684976724502751	1.0	0.3248110405379755	41.77794965548402
GOTERM_BP_DIRECT	GO:0001890~placenta development	3	2.0	0.03343001870431383	HSP90AB1, MAPK14, RPS6	139	35	16792	10.354779033915726	1.0	0.32641732013287694	42.277400818213216
GOTERM_BP_DIRECT	GO:0042059~negative regulation of epidermal growth factor receptor signaling pathway	3	2.0	0.03520943447249282	EGFR, TSG101, GRB2	139	36	16792	10.067146282973622	1.0	0.33804210055661743	43.971055955443425
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	4	2.666666666666667	0.040169538165778146	SMAD2, SKIL, SMAD1, SMURF1	139	92	16792	5.252424147638411	1.0	0.37336069877899447	48.44933337639793
GOTERM_BP_DIRECT	GO:0061734~parkin-mediated mitophagy in response to mitochondrial depolarization	2	1.3333333333333335	0.0404258714884368	SMURF1, OPTN	139	5	16792	48.32230215827338	1.0	0.37248711435783144	48.67138368153684
GOTERM_BP_DIRECT	GO:0046755~viral budding	2	1.3333333333333335	0.0404258714884368	LRSAM1, TSG101	139	5	16792	48.32230215827338	1.0	0.37248711435783144	48.67138368153684
GOTERM_BP_DIRECT	GO:0051023~regulation of immunoglobulin secretion	2	1.3333333333333335	0.0404258714884368	TRAF2, TRAF6	139	5	16792	48.32230215827338	1.0	0.37248711435783144	48.67138368153684
GOTERM_BP_DIRECT	GO:0006605~protein targeting	3	2.0	0.040760792748789	YWHAZ, YWHAG, CDC37	139	39	16792	9.292750415052573	1.0	0.3722047999125193	48.960159336716394
GOTERM_BP_DIRECT	GO:0006614~SRP-dependent cotranslational protein targeting to membrane	4	2.666666666666667	0.04237906523635238	RPSA, RPS13, RPL10A, RPS6	139	94	16792	5.140670442369509	1.0	0.38118226558374657	50.334119377206356
GOTERM_BP_DIRECT	GO:0043124~negative regulation of I-kappaB kinase/NF-kappaB signaling	3	2.0	0.04267997136392213	CASP8, OPTN, ABL1	139	40	16792	9.06043165467626	1.0	0.38059291060561184	50.58574038901249
GOTERM_BP_DIRECT	GO:1901215~negative regulation of neuron death	3	2.0	0.04267997136392213	TRAF2, REL, IKBKG	139	40	16792	9.06043165467626	1.0	0.38059291060561184	50.58574038901249
GOTERM_BP_DIRECT	GO:0030163~protein catabolic process	3	2.0	0.04463237945934026	TRAF2, LRSAM1, SIAH1	139	41	16792	8.839445516757326	1.0	0.39155800381614425	52.18953809463287
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	4	2.666666666666667	0.04464855838852319	TP53, SUV39H1, PRKAA1, UBQLN1	139	96	16792	5.033573141486811	1.0	0.38894001942188994	52.20262183813673
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	8	5.333333333333334	0.04521853211002268	LZTS2, CTBP2, HDAC1, TSG101, TP53, SMAD2, SMAD1, APC	139	396	16792	2.440520311023908	1.0	0.39014892268679624	52.66141631926358
GOTERM_BP_DIRECT	GO:0070200~establishment of protein localization to telomere	2	1.3333333333333335	0.04831419159759746	ACD, POT1	139	6	16792	40.26858513189449	1.0	0.40818721237828337	55.08193143898612
GOTERM_BP_DIRECT	GO:0032020~ISG15-protein conjugation	2	1.3333333333333335	0.04831419159759746	UBE2E2, UBE2E1	139	6	16792	40.26858513189449	1.0	0.40818721237828337	55.08193143898612
GOTERM_BP_DIRECT	GO:0032025~response to cobalt ion	2	1.3333333333333335	0.04831419159759746	CASP9, CASP8	139	6	16792	40.26858513189449	1.0	0.40818721237828337	55.08193143898612
GOTERM_BP_DIRECT	GO:0006325~chromatin organization	3	2.0	0.04863422464496801	HDAC1, SUV39H1, CHD3	139	43	16792	8.428308515977916	1.0	0.4075536863096447	55.32543263303646
GOTERM_BP_DIRECT	GO:0032508~DNA duplex unwinding	3	2.0	0.0506823533641232	XRCC6, POT1, CHD3	139	44	16792	8.236756049705692	1.0	0.4180525899028392	56.854695363997884
GOTERM_BP_DIRECT	GO:0030838~positive regulation of actin filament polymerization	3	2.0	0.05276109463859296	BAG4, GRB2, NCK1	139	45	16792	8.053717026378898	1.0	0.42840730019127693	58.356500152906776
GOTERM_BP_DIRECT	GO:0030514~negative regulation of BMP signaling pathway	3	2.0	0.05276109463859296	SKIL, SMURF1, ABL1	139	45	16792	8.053717026378898	1.0	0.42840730019127693	58.356500152906776
GOTERM_BP_DIRECT	GO:0043488~regulation of mRNA stability	4	2.666666666666667	0.053056690517539334	PSMA1, YWHAZ, PSMA3, PSMD2	139	103	16792	4.691485646434309	1.0	0.42749919400865954	58.566029349460294
GOTERM_BP_DIRECT	GO:0016477~cell migration	5	3.3333333333333335	0.05357891469083155	PLCG1, FYN, ABL1, PRPF40A, APC	139	172	16792	3.511795214990798	1.0	0.42799660431328024	58.93378588582417
GOTERM_BP_DIRECT	GO:0007067~mitotic nuclear division	6	4.0	0.054036584603190996	LZTS2, UBE2I, CEP63, ABL1, RPS6, TERF1	139	248	16792	2.922719888605245	1.0	0.42809453065896064	59.25356259196075
GOTERM_BP_DIRECT	GO:0000186~activation of MAPKK activity	3	2.0	0.054869815208550235	EGFR, PLCG1, CRK	139	46	16792	7.878636221457617	1.0	0.4304536874298248	59.82975630745278
GOTERM_BP_DIRECT	GO:0016575~histone deacetylation	3	2.0	0.054869815208550235	KDM1A, HDAC1, CHD3	139	46	16792	7.878636221457617	1.0	0.4304536874298248	59.82975630745278
GOTERM_BP_DIRECT	GO:0050798~activated T cell proliferation	2	1.3333333333333335	0.05613813068959737	FYN, ABL1	139	7	16792	34.51593011305242	1.0	0.43534886836500175	60.69216499236498
GOTERM_BP_DIRECT	GO:0031848~protection from non-homologous end joining at telomere	2	1.3333333333333335	0.05613813068959737	TFIP11, ACD	139	7	16792	34.51593011305242	1.0	0.43534886836500175	60.69216499236498
GOTERM_BP_DIRECT	GO:0043551~regulation of phosphatidylinositol 3-kinase activity	2	1.3333333333333335	0.05613813068959737	PIK3R3, PIK3R1	139	7	16792	34.51593011305242	1.0	0.43534886836500175	60.69216499236498
GOTERM_BP_DIRECT	GO:0008630~intrinsic apoptotic signaling pathway in response to DNA damage	3	2.0	0.0570078900210839	CASP9, ABL1, PIK3R1	139	47	16792	7.711005663554263	1.0	0.43780568737089476	61.273496861593344
GOTERM_BP_DIRECT	GO:0051603~proteolysis involved in cellular protein catabolic process	3	2.0	0.05917470214597276	PSMA1, CASP8, PSMA3	139	48	16792	7.550359712230216	1.0	0.44767180762341174	62.68687440862204
GOTERM_BP_DIRECT	GO:0036092~phosphatidylinositol-3-phosphate biosynthetic process	3	2.0	0.061369642673313185	GRB2, PIK3R3, PIK3R1	139	49	16792	7.396270738511232	1.0	0.45739458259391563	64.06915672671127
GOTERM_BP_DIRECT	GO:0007254~JNK cascade	3	2.0	0.061369642673313185	IKBKG, MAPK8IP2, TRAF6	139	49	16792	7.396270738511232	1.0	0.45739458259391563	64.06915672671127
GOTERM_BP_DIRECT	GO:0055001~muscle cell development	2	1.3333333333333335	0.06389821040205546	KDM1A, TRIM54	139	8	16792	30.201438848920866	1.0	0.46863888316734925	65.60195906883067
GOTERM_BP_DIRECT	GO:2001020~regulation of response to DNA damage stimulus	2	1.3333333333333335	0.06389821040205546	CASP9, ABL1	139	8	16792	30.201438848920866	1.0	0.46863888316734925	65.60195906883067
GOTERM_BP_DIRECT	GO:1903071~positive regulation of ER-associated ubiquitin-dependent protein catabolic process	2	1.3333333333333335	0.06389821040205546	UBQLN1, SGTA	139	8	16792	30.201438848920866	1.0	0.46863888316734925	65.60195906883067
GOTERM_BP_DIRECT	GO:0007183~SMAD protein complex assembly	2	1.3333333333333335	0.06389821040205546	SMAD2, SMAD1	139	8	16792	30.201438848920866	1.0	0.46863888316734925	65.60195906883067
GOTERM_BP_DIRECT	GO:0071550~death-inducing signaling complex assembly	2	1.3333333333333335	0.06389821040205546	TRAF2, CASP8	139	8	16792	30.201438848920866	1.0	0.46863888316734925	65.60195906883067
GOTERM_BP_DIRECT	GO:0007172~signal complex assembly	2	1.3333333333333335	0.06389821040205546	NCK1, MAPK8IP2	139	8	16792	30.201438848920866	1.0	0.46863888316734925	65.60195906883067
GOTERM_BP_DIRECT	GO:0019083~viral transcription	4	2.666666666666667	0.06489832179557245	RPSA, RPS13, RPL10A, RPS6	139	112	16792	4.3144912641315525	1.0	0.47136130896983086	66.19111554206202
GOTERM_BP_DIRECT	GO:0006521~regulation of cellular amino acid metabolic process	3	2.0	0.06584151290198506	PSMA1, PSMA3, PSMD2	139	51	16792	7.1062209056284384	1.0	0.4737307540438952	66.73805544581526
GOTERM_BP_DIRECT	GO:0051301~cell division	7	4.666666666666667	0.0690941463165784	LZTS2, TSG101, UBE2I, CEP63, CDC37, PRPF40A, TERF1	139	350	16792	2.416115107913669	1.0	0.488058563535158	68.56120208411022
GOTERM_BP_DIRECT	GO:0006461~protein complex assembly	4	2.666666666666667	0.07051944370331398	TRAF2, TP53, TRAF6, APC	139	116	16792	4.16571570329943	1.0	0.4926594052610912	69.33018664491047
GOTERM_BP_DIRECT	GO:0032886~regulation of microtubule-based process	2	1.3333333333333335	0.07159494818581298	ERBB2, APC	139	9	16792	26.845723421262992	1.0	0.4954121597891741	69.89872948357795
GOTERM_BP_DIRECT	GO:0070198~protein localization to chromosome, telomeric region	2	1.3333333333333335	0.07159494818581298	ACD, TINF2	139	9	16792	26.845723421262992	1.0	0.4954121597891741	69.89872948357795
GOTERM_BP_DIRECT	GO:0031053~primary miRNA processing	2	1.3333333333333335	0.07159494818581298	SMAD2, SMAD1	139	9	16792	26.845723421262992	1.0	0.4954121597891741	69.89872948357795
GOTERM_BP_DIRECT	GO:0042473~outer ear morphogenesis	2	1.3333333333333335	0.07159494818581298	MAPK1, HOXA1	139	9	16792	26.845723421262992	1.0	0.4954121597891741	69.89872948357795
GOTERM_BP_DIRECT	GO:1903827~regulation of cellular protein localization	2	1.3333333333333335	0.07159494818581298	KDM1A, DVL3	139	9	16792	26.845723421262992	1.0	0.4954121597891741	69.89872948357795
GOTERM_BP_DIRECT	GO:0035563~positive regulation of chromatin binding	2	1.3333333333333335	0.07159494818581298	KDM1A, CTBP2	139	9	16792	26.845723421262992	1.0	0.4954121597891741	69.89872948357795
GOTERM_BP_DIRECT	GO:0006930~substrate-dependent cell migration, cell extension	2	1.3333333333333335	0.07159494818581298	NCK1, SDCBP	139	9	16792	26.845723421262992	1.0	0.4954121597891741	69.89872948357795
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	8	5.333333333333334	0.07181711674916752	MED31, KDM1A, IKZF3, MAPK14, TFCP2, ZSCAN1, CRK, CHD3	139	441	16792	2.1914876262255505	1.0	0.49387860114915794	70.01493529282841
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	7	4.666666666666667	0.07600806619360018	MED31, UBE2D4, UBE2D3, UBE2D2, NEDD4, SMURF1, UBE2E1	139	359	16792	2.355543977074608	1.0	0.5117156400524538	72.1297226133653
GOTERM_BP_DIRECT	GO:0002726~positive regulation of T cell cytokine production	2	1.3333333333333335	0.07922885733027342	TRAF2, TRAF6	139	10	16792	24.16115107913669	1.0	0.5242647863129579	73.65898671626664
GOTERM_BP_DIRECT	GO:0045793~positive regulation of cell size	2	1.3333333333333335	0.07922885733027342	HSP90AB1, KDM1A	139	10	16792	24.16115107913669	1.0	0.5242647863129579	73.65898671626664
GOTERM_BP_DIRECT	GO:0051592~response to calcium ion	3	2.0	0.08229327591307398	EGFR, NEDD4, TTN	139	58	16792	6.248573554949145	1.0	0.5356556288347515	75.0406154593689
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	8	5.333333333333334	0.0823956713612366	MAPK1, FYN, ERBB2, PRKAB2, CCNC, PRKAA1, SMAD2, PIK3R1	139	456	16792	2.119399217468131	1.0	0.5334713113877794	75.08558607981652
GOTERM_BP_DIRECT	GO:0051168~nuclear export	2	1.3333333333333335	0.08680044698935364	ATXN1, LZTS2	139	11	16792	21.964682799215176	1.0	0.5503029045685882	76.94969584121596
GOTERM_BP_DIRECT	GO:0030278~regulation of ossification	2	1.3333333333333335	0.08680044698935364	MAPK1, MAPK14	139	11	16792	21.964682799215176	1.0	0.5503029045685882	76.94969584121596
GOTERM_BP_DIRECT	GO:0090161~Golgi ribbon formation	2	1.3333333333333335	0.08680044698935364	OPTN, GOLGA2	139	11	16792	21.964682799215176	1.0	0.5503029045685882	76.94969584121596
GOTERM_BP_DIRECT	GO:0006950~response to stress	3	2.0	0.08969187699814347	HSP90AB1, EGFR, MAPK1	139	61	16792	5.941266658804104	1.0	0.5600331305547925	78.10133316088856
GOTERM_BP_DIRECT	GO:0060395~SMAD protein signal transduction	3	2.0	0.09220057039500794	VIM, SMAD2, SMAD1	139	62	16792	5.84543977721049	1.0	0.5678762924589357	79.0565733176522
GOTERM_BP_DIRECT	GO:0090179~planar cell polarity pathway involved in neural tube closure	2	1.3333333333333335	0.09431022222978873	DVL2, DVL3	139	12	16792	20.134292565947245	1.0	0.5738836410356054	79.82946694606194
GOTERM_BP_DIRECT	GO:0031000~response to caffeine	2	1.3333333333333335	0.09431022222978873	HDAC1, PRKAA1	139	12	16792	20.134292565947245	1.0	0.5738836410356054	79.82946694606194
GOTERM_BP_DIRECT	GO:0032801~receptor catabolic process	2	1.3333333333333335	0.09431022222978873	NEDD4, SMURF1	139	12	16792	20.134292565947245	1.0	0.5738836410356054	79.82946694606194
GOTERM_BP_DIRECT	GO:0010939~regulation of necrotic cell death	2	1.3333333333333335	0.09431022222978873	TRAF2, CASP8	139	12	16792	20.134292565947245	1.0	0.5738836410356054	79.82946694606194
GOTERM_BP_DIRECT	GO:0098779~mitophagy in response to mitochondrial depolarization	2	1.3333333333333335	0.09431022222978873	SMURF1, CDC37	139	12	16792	20.134292565947245	1.0	0.5738836410356054	79.82946694606194
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	9	6.0	0.09439336818154154	DVL2, EGFR, DVL3, FYN, GRB2, NCK1, ERBB2, ITSN1, PIN1	139	565	16792	1.9243394664799134	1.0	0.5716157150278651	79.85937322479867
GOTERM_BP_DIRECT	GO:0002479~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	3	2.0	0.09472966215633846	PSMA1, PSMA3, PSMD2	139	63	16792	5.752655018842069	1.0	0.5703891169952167	79.9799089784945
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	4	2.666666666666667	0.09675918064838673	TRAF2, IKBKG, UBE2V1, TRAF6	139	133	16792	3.6332558013739384	1.0	0.5759250183348897	80.69309164360638
GOTERM_BP_DIRECT	GO:0031398~positive regulation of protein ubiquitination	3	2.0	0.09727865360750539	TRAF6, UBE2D1, UBQLN1	139	64	16792	5.662769784172663	1.0	0.5754228689774648	80.8717672401564
